ID,Date,DBA,Address,Latitude,Longitude,FacilityType,InspType,Risk,Results,Violations
2365349,03/05/2020,7 SEAS FOOD & DELI INC.,1015 W 87TH ST,41.735883858312064,-87.64913691423969,Grocery Store,Canvass Re-Inspection,Risk 1 (High),Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: Violation Codes: 4-204.112(B) Inspector Comments: MUST PROVIDE THERMOMETER FOR GLASS REACH IN COOLER. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: Violation Codes: 3-302.12 Inspector Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: Violation Codes: 4-903.11(A;C) Inspector Comments: MUST STORE PLASTIC WEAR WITH HANDLES IN UPRIGHT POSITION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: Violation Codes: 4-501.11 Inspector Comments: MUST REPAIR OR REPLACE MISSING DOOR HANDLE ON FRONT ENTRY DOOR AND 1- DOOR GLASS REACH IN COOLER | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: Violation Codes: 4-601.11(C) Inspector Comments: MUST CLEAN DEBRIS BUILD UP FROM GRILL TABLES,PREP TABLES,COOLERS,SHELVING UNITS AT SERVICE COUNTER AND SALES FLOOR,UNUSED EQUIPMENT ON STORAGE SHELF. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: Violation Codes: 5-501.17 Inspector Comments: MUST PROVIDE A LID FOR GARBAGE CAN IN TOILET ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Violation Codes: 6-202.112 Inspector Comments: MUST ELIMINATE MATRESS AND BEDDING ON FLOOR IN REAR DISH WASHING AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Violation Codes: 6-201.13 Inspector Comments: MUST SEAL HOLES IN LOWER WALL NEAR REAR DOOR AND OUTSIDE OF TOILET ROOM,HOLE IN FLOOR AT SERVICE COUNTER.MUST REPAIR OR REPLACE DAMAGED AND MISSING FLOOR TILES THROUGHOUT PREMISES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Violation Codes: 6-501.114 Inspector Comments: MUST ELEVATE,REMOVE AND ORGANIZE ARTICLES OFF OF FLOOR AND AWAY FROM WALLS THROUGHOUT PREMISES. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: Violation Codes: 6-501.14 Inspector Comments: MUST CLEAN DEBRIS BUILD UP FROM HOOD AND FILTERS AT HOOD OF COOKING EQUIPMENT. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: Violation Codes: 6-202.11 Inspector Comments: MUST REPLACE BURNT OUT LIGHTS AT HOOD OF COOKING EQUIPMENT."
2365262,03/04/2020,CHINA NIGHT CAFE,1140 W TAYLOR ST,41.86954061491065,-87.65583876211008,Restaurant,Canvass,Risk 1 (High),Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON PREMISES AS REQUIRED; MUST PROVIDE. INSTRUCTED THE PERSON IN CHARGE TO PROVIDE DOCUMENTATION OF EMPLOYEES RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD.  PRIORITY FOUNDATION VIOLATION 7-38-010 ISSUED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO VOMIT AND DIARRHEA CLEAN UP PROCEDURE ON PREMISES AS REQUIRED; MUST PROVIDE.  INSTRUCTED THE PERSON IN CHARGE THAT A VOMIT AND DIARRHEA CLEAN UP PROCEDURE MUST BE DOCUMENTED AND THE NECESSARY SUPPLIES ON HAND IN THE EVENT OF A VOMIT AND DIARRHEAL INCIDENT ON PREMISES.  PRIORITY FOUNDATION VIOLATION 7-38-005 ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: SEE VIO #60 | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: SEE VIO #60 | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: SEE VIO #60 | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED THE FAUCET KNOB AT THE EXPOSED HANDSINK IN POOR REPAIR; MUST REPAIR OR REPLACE. FOUND A LEAK AT THE FAUCET NECK OF THE THREE COMP SINK; MUST REPAIR LEAK. FOUND THE UTILITY SINK CLOGGED AND DRAINING SLOWLY; INSTRUCTED TO CORRECT SO THAT SINK IS DRAINING PROPERLY. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: SEE VIO #60 | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: SEE VIO #60 | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: SEE VIO #60 | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: SEE VIO #60 | 58. ALLERGEN TRAINING AS REQUIRED - Comments: SEE VIO #60 | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM APRIL 18, 2019 AS REQUIRED; MUST CORRECT.  PRIORITY FOUNDATION VIOLATION 7-42-090 ISSUED.  #37 OBSERVED WORKING INGREDIENTS WITH SPICES, SUGAR, AND SEASONINGS WITHOUT COMMON NAME LABEL; INSTRUCTED TO PROVIDE. #47 OBSERVED CRATES WITH HEAVY DIRT BUILD UP USED FOR ELEVATION THROUGH OUT PREP AREA; INSTRUCTED TO PROVIDEAPPROPRIATE SHELVING IN THE PREP AREA AND REACH IN COOLER. #49 OBSERVED HEAVY GREASE AND FOOD DRBRIS BUILD UP ON ALL EQUIPMENT ESPECIALLY FRYERS AND HOT AND COLD UNITS AND ALL PREP TABLES; INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN. #53 OBSERVED GARBAGE RECEPTACLE IN WAHROOM UNCOVERED; INSTRUCTED TO PROVIDE A RECEPTACLE WITH LID. #55 OBSERVED EXCESSIVE FOOD AND DIRT DERIS ON FLOORS THROUGH OUT PREP AREA; INSTRUCTED TO CLEAN SANITIZE AND MAINTAIN. #56 OBSERVED NO LIGHT IN WALK-IN COOLER; INSTRUCTED TO PROVIDE ADEQUATE LIGHTING AND MAINTAIN. #57 NO FOOD HANDLER TRAINING CERTIFICATES FOR ALL FOOD EMPLOYEES; INSTRUCTED TO PROVIDE. #58 NO ALLERGEN TRAINING CERTIFICATES ON SITE FOR ALL CERTIFIED FOOD MANAGERS; INSTRUCTED TO PROVIDE."
2365247,03/04/2020,CHANT,1509 E 53RD ST,41.799436696478615,-87.58873125741623,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass,NA
2365439,03/06/2020,GARRETT POPCORN SHOPS,11601 W TOUHY AVE,42.008536400868735,-87.91442843927047,Grocery Store,Canvass,Risk 2 (Medium),Pass,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: - MUST PROVIDE A MASK FOR THE CLEANUP KIT ON SITE.   PRIORITY FOUNDATION VIOLATION#:7-38-005.  NO CITATION ISSUED.  -  | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: - MUST PROVIDE IDENTIFYING LABELS ON THE BULK FOOD ITEMS STORED OUT OF ORIGINAL CONTAINERS.  -  | 40. PERSONAL CLEANLINESS - Comments: - OBSERVED THE EMPLOYEES ON SITE NOT USING EFFECTIVE HAIR AND BEARD RESTRAINTS.   MUST EFFECTIVE RESTRAIN ALL HAIR TO PREVENT POTENTIAL CONTAMINATION TO FOOD AND EQUIPMENT.  -  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: - UNABLE TO OBSERVE THE BACKFLOW PREVENTION DEVICE ON THE MOP SINK.   MUST BE ABLE TO DEMONSTRATE LOCATION OF THE MOP SINK'S BACKFLOW PREVENTION DEVICE FOR VISIBLE INSPECTION.  -  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: - OBSERVED AN EXCESSIVE ACCUMULATION OF FOOD DEBRIS AND DIRT ON THE FLOOR THROUGHOUT PREP/STORAGE AREAS, AND UNDER ALL SHELVING AND COUNTERS.   MUST DETAIL CLEAN AND MAINTAIN.  -"
2363113,03/03/2020,SUBWAY,3348 W LAWRENCE AVE,41.96851446149223,-87.712884665478,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass,10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: A SIGN OR POSTER THAT NOTIFIES FOOD EMPLOYEES TO WASH THEIR HANDS NOT PROVIDED ON EXPOSED HAND WASHING SINKS IN FRONT PREP AREA.SIGNS SHALL BE PROVIDED AT ALL HANDSHAKING SINKS USED BY FOOD EMPLOYEES | 40. PERSONAL CLEANLINESS - Comments: OBSERVED THAT EMPLOYEE WORE BRACELETS ON HANDS WHILE WORKING WITH FOOD.MUST REMOVE ALL JEWELRY EXCEPT PLAIN WEDDING BAND FROM HANDS WHILE WORKING WITH EXPOSED FOOD
2365382,03/06/2020,ROSELAND SLF ASSOCIATES LP,10450 S MICHIGAN AVE,41.703890751524135,-87.6207711552983,Long Term Care,Canvass,Risk 1 (High),Out of Business,NA
2363106,03/03/2020,URBAN NOMADS,2439 N CLARK,41.92668812116577,-87.64098658024263,Restaurant,Canvass Re-Inspection,Risk 1 (High),Fail,"54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: DEBRIS ON GROUND SURROUNDING OUTSIDE RECEPTACLE,INSTRUCTED TO CLEAN AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  BROKEN WALL BY THE BASEBOARD WALL IN THE KITCHEN,REPAIR.SURFACE MUST BE SMOOTH,CLEANABLE AND NON-ABSORBENT MATERIAL | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PRIORITY FOUNDATION VIOLATION NOT CORRECTED FROM 2-25-20,REPORT#2362821 PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM 5-1-19,REPORT #2286059 #58) 2-102.13 OBSERVED ALLERGEN AWARENESS CERTIFICATE NOT MAINTAINED FOR CERTIFIED FOOD MANAGER. INSTRUCTED MANAGER TO OBTAIN ALLERGEN AWARENESS CERTIFICATES. #51)5-204.1 UNABLE TO IDENTIFY BACKFLOW PREVENTION/VACUUM BREAK DEVICE ON MOP SINK FAUCET LOCATED REAR DISH WASHING AREA. INSTRUCTED MANGER TO IDENTIFY AND OR INSTALL BACKFLOW PREVENTION/VACUUM BREAK DEVICE IN SAID AREA. MAINTAIN AT ALL TIMES. PRIORITY VIOLATION:7-42-090,CITATION ISSUED"
2365211,03/04/2020,TARANTINO'S,1112 W ARMITAGE AVE,41.91817961305914,-87.65585983747225,Restaurant,Canvass,Risk 1 (High),Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: EXPOSED HAND WASHING SINK BEHIND THE BAR NOT ACCESSIBLE FOR PROPER HANDWASHING IN FRONT OF MENTIONED SINK 10 BOTTLES OF LIQUOR STORED ON TRAY AT ATTACHED SAID SINK. INSTRUCTED TO REMOVE /RELOCATE TRAYS. HANDWASHING SINK MUST BE ACCESSIBLE AT ALL TIMES FOR PROPER HANDWASHING.  PRIORITY FOUNDATION VIOLATION: 7-38-030(C), CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HANDWASHING SINK INSTALLED AT HIGH DISHMACHINE/DISH ROOM AREA IN BASEMENT FOR HANDWASHING. INSTRUCTED TO INSTALL SAID SINK WITH HOT/COLD RUNNING WATER,PROVIDE SOAP AND PAPER TOWEL/HAND DRYING DEVICE. PRIORITY FOUNDATION VIOLATION 7-38-030(C) NO CITATION ISSUED | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: MUST INDICATE ON  MENU 'COOK TO ORDER' PHRASE  FOR FILET MIGNON,PORK CHOPS ETC. PRIORITY FOUNDATION VIOLATION:7-38-005, NO CITATION ISSUED | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: UTENSILS STORED AT BAR COUNTER MUST BE PROPERLY STORED:INVERT THEM. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:   BURNED FOOD AND GREASE INSIDE THE OVENS AND UNDER FLAT GRILL IN PREP AREA,CLEAN AND MAINTAIN. REMOVE ALL DIRTY BURNED ALUMINUM FOIL UNDER FLAT DRILL AND SHELVES.NO ALUMINUM FOIL.SURFACE MUST BE SMOOTH,CLEANABLE AND NON-ABSORBENT MATERIAL | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: 4-302.13 OUT PF 12/12/2019 NOTED PREMISES USING A HIGH TEMPERATURE DISH WASHER WITH GAUCE READING 180F; HOWEVER NOTED NO TEMPERATURE TEST STRIPS. INSTRUCTED TO PROVIDE AN IRREVERSIBLE REGISTERING TEMPERATURE INDICATOR,STRIPS/STICKERS. PRIORITY FOUNDATION VIOLATION:7-38-005.NO CITATION ISSUED - | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SOILED BRICKS BEHIND BAR AREA UNABLE TO WASH.WALL BEHIND THE BAR NOT SMOOTH AND CLEANABLE,INSTRUCTED TO PROVIDE A SMOOTH, CLEANABLE AND NON-ABSORBENT SURFACE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: GREASE ON FLOOR UNDER THE EQUIPMENT IN PIZZA AREA,CLEAN AND MAINTAIN"
2365330,03/05/2020,NIKOS GRILL,1215 W DEVON AVE,41.99807133298725,-87.66123148104344,Restaurant,Canvass,Risk 1 (High),Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: NO PERSON IN CHARGE PRESENT DURING TIME OF INSPECTION. PRIORITY FOUNDATION. NO CITATION ISSUED.  | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO ORIGINAL CITY OF CHICAGO FOOD MANAGER CERTIFICATE POSTED ON SITE DURING INSPECTION. MUST HAVE A PERSON IN CHARGE ON SITE AT ALL TIMES WITH THE ORIGINAL CITY OF CHICAGO FOOD MANAGER CERTIFICATE POSTED. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED SUPPLIES MISSING FROM VOMIT AND DIARRHEA CLEAN UP KIT. INSTRUCTED TO PROVIDE ALL NECESSARY ITEMS AS OUTLINED IN POLICY. (MASK, EYE PROTECTION).PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNAGE AT HAND SINK NEAR DISH WASHING AREA. MUST PROVIDE.  | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK FOOD CONTAINERS WITHOUT A LABEL. INSTRUCTED TO PROVIDE COMMON NAME ON FOOD CONTAINER TO PROPERLY IDENTIFY FOOD ITEM.  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED NO PEST CONTROL LOG BOOK ON SITE. INSTRUCTED TO HAVE A CONTRACT WITH A LICENSED EXTERMINATOR WHO WILL PROVIDE INSECT AND VERMIN SERVICES AT THE ESTABLISHMENT AT LEAST TWICE A YEAR AND WILL PROVIDE ALL NECESSARY DOCUMENTS FOR LOG BOOK. PRIORITY FOUNDATION VIOLATION. 7-38-020(C). CITATION ISSUED. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL TEST KIT THAT MEASURES THE CONCENTRATION OF SANITIZER ON SITE. MUST PROVIDE AND HAVE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-005. CITATION ISSUED.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXTRA SHELVING BOARDS IN DRY FOOD STORAGE AREA IN BASEMENT. MUST REMOVE AND CLEAN AREA.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING CERTIFICATE ON SITE. INSTRUCTED TO PROVIDE ALLERGEN TRAINING FOR ANY EMPLOYEE WHO OBTAINS THE CITY OF CHICAGO FOOD MANAGER CERTIFICATE."
2363196,03/03/2020,SKY CHOP SUEY INC,8616 S KEDZIE AVE,41.7364142354004,-87.70219239358123,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED EMPLOYEE POLICY ON SITE FOR VOMITING AND DIARRHEAL EVENTS. HOWEVER MUST PROVIDE ALL THE NECESSARY ITEMS IN POLICY INCLUDING DISPOSABLE MOP AND APPROPRIATE SANITIZER FOR THE NOROVIRUS. PRIORITY FOUNDATION | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED COOKED CHICKEN, EGG ROLLS PREPARED AND COOKED ON PREMISES NOT DATE MARKINING. INSTRUCTED TO PROVIDE PROPER DATE MARKING FOR ALL FOODS PREPARED ON SITE HELD FOR MORE THAN 24HRS. PRIORITY FOUNDATION | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED LARGE BULK BINS,( RICE,ETC),.ALSO MEATS ETC INSIDE FREEZER NOT LABLED WITH COMMON NAME.INSTRUCTED TO PROVIDE | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED EXTERIOR OR INTERIOR OF COOLERS, WALK IN COOLER SHELVES NOT CLEAN OF DEBRIS. INSTRUCTED TO CLEAN/MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  FLOORS INSIDE WASHROOM NOT CLEAN OF DEBRIS. MUST MAINTAIN"
2365434,03/06/2020,BEGGARS PIZZA,8100 S STONY ISLAND AVE,41.7477492117195,-87.58603741639237,NA,Canvass,Risk 1 (High),Out of Business,NA
2363102,03/03/2020,BREAKFAST HOUSE RESTAURANT INC.,1800 W GRAND AVE,41.89101118647223,-87.67214745847454,Restaurant,Complaint Re-Inspection,Risk 1 (High),Pass w/ Conditions,"25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments:  OBSERVED A MENU CONTAINING ITEMS SERVED RAW SUCH AS EGGS ANY STYLE WITH A REMINDER BUT NO DISCLOSURE AND FOOTNOTE. INSTRUCTED TO SET UP MENU IN SUCH A WAY THAT EACH ITEM THAT IS SERVED RAW HAS A DISCLOSURE WHICH LINKS TO FOOTNOTE AND REMINDER AT BOTTOM OF MENU. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A CUTTING BOARD OPPOSITE FLAT TOP GRILL IN REAR FOOD PREP AREA WITH DEEP GROOVES AND DARK STAINS. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN A SMOOTH, CLEANABLE SURFACE."
2365303,03/05/2020,THURGOOD MARSHALL MIDDLE SCHOOL,3900 N Lawndale AVE,41.952023604271204,-87.72035833264569,School,Canvass,Risk 1 (High),Pass,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: ALL BULK FOOD CONTAINERS MUST BE LABELED WITH THE PRODUCT COMMON NAME. MANAGEMENT CORRECTED ON SITE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: RAW WOODEN BOOTH STYLE DINING ROOM SEATING MUST BE PAINTED/SEALED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: EXTREMELY DIRTY INTERIOR AND EXTERIOR OF THE STUDENT DINING ROOM MICROWAVE OVEN. MUST CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOOD SERVICE LINE AND BOYS AND GIRLS WASHROOM (BASEMENT) WASHBOWLS EXTREMELY SLOW TO REACH THE MINIMUM OF 100F FOR HOT WATER. OVER FIVE MINUTES. INSTRUCTED TO INCREASE HOT WATER FLOW AT WASHBOWLS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS UNDER AND AROUND THE BOOTH STYLE SEATING IN THE DINING ROOM WITH DIRT AND FOOD DEBRIS.----FOOD SPLATTER ON A LIGHT SHIELD IN THE DINING ROOM. MUST CLEAN AND MAINTAIN ALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CRACKED/DAMAGED WALL AT THE WASHBOWL AT THE BOYS WASHROOM WASHBOWL (BASEMENT). MUST REPAIR TO BE SMOOTH AND CLEANABLE."
2363184,03/03/2020,ROTI MODERN MEDITERRANEAN,80 E LAKE ST,41.885847208704554,-87.62509485736301,Restaurant,Canvass,Risk 1 (High),Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 10 LIVE SMALL FLIES ON THE WALL AROUND THE BEVERAGE STATION AND WALL WHERE THE BEVERAGE SYRUPS ARE STORED. INSTRUCTED TO REMOVE FLIES, CLEAN AND SANITIZE THE AFFECTED AREA, AND CONTACT PEST CONTROL PROVIDER FOR SERVICE. PRIORITY FOUNDATION 7-38-020(A) CITATION ISSUED.  | 40. PERSONAL CLEANLINESS - Comments: FOUND CERTIFIED MANAGER SERVING FOOD WITHOUT A HAIR RESTRAINT, INSTRUCTED TO WEAR HAIR RESTRAINTS AT ALL TIMES WHEN PREPARING OR SERVING FOOD.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND DRIED FOOD DEBRIS ON FLOORS IN THE WALK IN COOLER & FREEZER. ALSO, FOUND WATER ON FLOOR THROUGHOUT REAR PREP AREA, INSTRUCTED TO CLEAN AND MAINTAIN."
2365350,03/05/2020,FUTURE FOCUS DAY CARE,7101 N WESTERN AVE,42.01107920049016,-87.69007376393759,Children's Services Facility,Canvass,Risk 1 (High),Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: INCOMPLETE CLEANING SUPPLIES KIT FOR VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE DISINFECTANT EFFECTIVE FOR NOROVIRUS. PRIORITY FOUNDATION 7-28-005 NO CITATION ISSUED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: WASTE RECEPTACLE INSIDE THE STAFF UNISEX WASHROOM NEEDS A LID/COVER FOR FEMININE ITEMS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLUTTER INSIDE THE OFFICE. INSTRUCTED TO ORGANIZE, CLEAN THE AREA, ELEVATE ALL ITEMS OFF THE FLOOR TO HAVE EASY CLEANING THE FLOOR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: WATER STAINED CEILING TILES ABOVE OUTSIDE DOOR OF THE TOODLER CLASSROOM. MUST REPLACE AND MAINTAIN."
2365257,03/04/2020,FRANCO'S RISTORANTE,300 W 31ST ST,41.838314285595594,-87.63416682725416,Restaurant,Canvass,Risk 1 (High),Pass,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: LARGE BULK INGREDIENT CONTAINERS IN THE KITCHEN FOOD PREP AREA NOT LABELED. INSTRUCTED TO LABEL THE BULK INGREDIENT CONTAINERS AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MOPS NOT PROPERLY STORED. INSTRUCTED TO STORE HANGING UP TO PROPERLY DRY WHEN NOT IN USE."
2363109,03/03/2020,TEN CAFE,3308 N WESTERN AVE,41.94158571345376,-87.68837619919587,Restaurant,License Re-Inspection,Risk 1 (High),Pass,NA
2363166,03/03/2020,ISTANBUL GRILL,3037 N CLARK ST,41.93743309705743,-87.64846482614013,Restaurant,Canvass Re-Inspection,Risk 1 (High),Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FRONT PREP AREA 2-DOOR REACH IN COOLER RUBBER GASKETS RIPPED. MUST REPAIR OR REPLACE DAMAGED COOLER DOOR GASKETS."
2365955,03/05/2020,CAPT'N NEMOS,3650 N ASHLAND AVE,41.94849441572447,-87.6690469389636,Restaurant,Canvass,Risk 1 (High),Out of Business,NA
